59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,319.49,1203.99,648.35,1852.34,95.85,0.16,0.35,0.49,15.59,33.20,47.05,47.92,10.00,28.75,19.17,6.39,79.64,150.00,141.52,50.99
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,317.67,1203.99,648.35,1852.34,102.11,0.16,0.35,0.49,16.61,35.37,50.12,40.84,10.00,24.51,16.34,6.35,78.44,150.00,138.27,59.97
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,316.22,1203.99,648.35,1852.34,106.73,0.16,0.35,0.49,17.36,36.97,52.39,35.58,10.00,21.35,14.23,6.32,77.53,150.00,135.83,54.71
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,315.13,1203.99,648.35,1852.34,110.30,0.16,0.35,0.49,17.95,38.21,54.14,31.51,10.00,18.91,12.61,6.30,76.83,150.00,133.97,48.52
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,314.11,1203.99,648.35,1852.34,103.66,0.16,0.35,0.49,16.86,35.91,50.88,69.10,10.00,41.46,27.64,6.28,96.12,150.00,160.33,59.97
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,312.10,1203.99,648.35,1852.34,114.43,0.16,0.35,0.49,18.62,39.64,56.18,57.22,10.00,34.33,22.89,6.24,94.25,150.00,155.02,68.95
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,309.85,1203.99,648.35,1852.34,121.72,0.16,0.35,0.49,19.80,42.16,59.75,48.69,10.00,29.21,19.48,6.19,92.68,150.00,151.01,73.91
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,308.17,1203.99,648.35,1852.34,127.12,0.16,0.35,0.49,20.68,44.03,62.40,42.37,10.00,25.42,16.95,6.16,91.52,150.00,148.05,66.17
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,306.83,1203.99,648.35,1852.34,131.26,0.16,0.35,0.49,21.36,45.47,64.43,37.50,10.00,22.50,15.00,6.14,90.62,150.00,145.77,54.71
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,114.14,0.16,0.35,0.49,18.57,39.54,56.03,76.09,10.00,45.66,30.44,5.85,105.20,150.00,168.56,52.23
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,126.82,0.16,0.35,0.49,20.63,43.93,62.26,63.41,10.00,38.05,25.36,5.85,103.81,150.00,163.41,54.71
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,135.88,0.16,0.35,0.49,22.11,47.07,66.70,54.35,10.00,32.61,21.74,5.85,102.82,150.00,159.73,56.26
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,142.67,0.16,0.35,0.49,23.21,49.42,70.04,47.56,10.00,28.53,19.02,5.85,102.08,150.00,156.98,53.47
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,292.67,1203.99,648.35,1852.34,147.96,0.16,0.35,0.49,24.07,51.25,72.63,42.27,10.00,25.36,16.91,5.85,101.51,150.00,154.83,52.23
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,325.75,1203.99,648.35,1852.34,81.44,0.16,0.35,0.49,13.25,28.21,39.98,32.57,10.00,19.54,13.03,6.51,63.43,150.00,79.91,17.78
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,325.75,1203.99,648.35,1852.34,81.44,0.16,0.35,0.49,13.25,28.21,39.98,32.57,10.00,19.54,13.03,6.51,63.43,150.00,99.16,35.51
59.70,28.36,4.57,2.10,0.83,0.04,0.00,0.04,1.82,0.00,0.00,0.04,0.00,1.06,325.75,1203.99,648.35,1852.34,81.44,0.16,0.35,0.49,13.25,28.21,39.98,32.57,10.00,19.54,13.03,6.51,63.43,150.00,105.58,37.98
